age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y,previously_contacted,days_since_previous_contact,age_band,balance_band,call_duration_seconds_post_call
51,services,married,secondary,no,2248,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,45_59,1000_plus,714
49,admin.,married,secondary,no,428,yes,no,unknown,5,may,1,-1,0,unknown,no,no,,45_59,1_999,50
53,blue-collar,married,secondary,no,0,yes,yes,unknown,5,may,1,-1,0,unknown,no,no,,45_59,zero,181
34,services,single,secondary,no,0,yes,no,unknown,5,may,1,-1,0,unknown,no,no,,30_44,zero,142
33,technician,divorced,secondary,no,140,yes,no,unknown,5,may,1,-1,0,unknown,no,no,,30_44,1_999,227
50,management,single,tertiary,no,297,yes,no,unknown,5,may,1,-1,0,unknown,no,no,,45_59,1_999,119
39,blue-collar,married,primary,no,279,yes,no,unknown,5,may,1,-1,0,unknown,no,no,,30_44,1_999,361
59,entrepreneur,divorced,secondary,no,901,yes,no,unknown,5,may,3,-1,0,unknown,no,no,,45_59,1_999,73
30,technician,single,secondary,no,2573,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,30_44,1000_plus,67
36,services,married,secondary,no,143,yes,yes,unknown,5,may,1,-1,0,unknown,no,no,,30_44,1_999,350
40,blue-collar,married,secondary,no,475,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,30_44,1_999,332
53,blue-collar,married,secondary,no,70,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,45_59,1_999,611
34,management,single,tertiary,no,318,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,30_44,1_999,113
37,technician,married,secondary,no,275,yes,no,unknown,5,may,1,-1,0,unknown,no,no,,30_44,1_999,132
42,management,divorced,tertiary,no,742,yes,no,unknown,5,may,3,-1,0,unknown,no,no,,30_44,1_999,58
41,entrepreneur,married,primary,no,236,yes,no,unknown,5,may,1,-1,0,unknown,no,no,,30_44,1_999,151
30,student,single,tertiary,no,25,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,30_44,1_999,89
37,management,single,tertiary,no,600,yes,no,unknown,5,may,1,-1,0,unknown,no,no,,30_44,1_999,152
39,admin.,divorced,secondary,no,-349,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,30_44,negative,611
41,blue-collar,married,primary,no,183,yes,yes,unknown,5,may,2,-1,0,unknown,no,no,,30_44,1_999,110
40,blue-collar,married,primary,no,0,yes,no,unknown,5,may,1,-1,0,unknown,no,no,,30_44,zero,463
42,management,single,tertiary,no,0,yes,yes,unknown,5,may,2,-1,0,unknown,yes,no,,30_44,zero,562
40,blue-collar,divorced,primary,no,0,yes,no,unknown,5,may,1,-1,0,unknown,no,no,,30_44,zero,962
57,technician,married,secondary,no,1078,yes,no,unknown,5,may,4,-1,0,unknown,no,no,,45_59,1000_plus,10
56,entrepreneur,divorced,secondary,no,155,no,no,unknown,5,may,3,-1,0,unknown,no,no,,45_59,1_999,118
37,admin.,married,secondary,no,190,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,30_44,1_999,92
59,retired,married,secondary,no,319,yes,no,unknown,5,may,3,-1,0,unknown,no,no,,45_59,1_999,143
39,services,divorced,secondary,no,-185,yes,no,unknown,5,may,3,-1,0,unknown,no,no,,30_44,negative,189
49,services,married,secondary,no,47,no,no,unknown,5,may,2,-1,0,unknown,no,no,,45_59,1_999,234
38,services,single,secondary,no,570,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,30_44,1_999,75
36,self-employed,married,tertiary,no,19,no,no,unknown,5,may,2,-1,0,unknown,no,no,,30_44,1_999,189
50,blue-collar,married,primary,no,61,yes,no,unknown,5,may,3,-1,0,unknown,no,no,,45_59,1_999,621
41,admin.,married,secondary,no,-62,yes,yes,unknown,5,may,2,-1,0,unknown,no,no,,30_44,negative,55
54,technician,married,tertiary,no,258,no,no,unknown,5,may,4,-1,0,unknown,no,no,,45_59,1_999,310
58,blue-collar,married,primary,no,76,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,45_59,1_999,156
30,blue-collar,single,secondary,no,0,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,30_44,zero,5
33,admin.,single,secondary,no,352,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,30_44,1_999,225
47,admin.,married,secondary,no,368,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,45_59,1_999,125
50,technician,single,tertiary,no,339,yes,no,unknown,5,may,3,-1,0,unknown,no,no,,45_59,1_999,2
32,blue-collar,married,secondary,no,1331,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,30_44,1000_plus,286
40,self-employed,married,secondary,no,672,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,30_44,1_999,164
37,management,married,tertiary,no,58,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,30_44,1_999,98
54,technician,single,unknown,no,447,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,45_59,1_999,742
24,student,single,secondary,no,423,yes,no,unknown,5,may,3,-1,0,unknown,no,no,,under_30,1_999,226
54,management,married,tertiary,no,0,no,no,unknown,5,may,2,-1,0,unknown,no,no,,45_59,zero,120
34,technician,married,secondary,no,19,yes,no,unknown,5,may,4,-1,0,unknown,no,no,,30_44,1_999,362
56,technician,divorced,primary,no,13,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,45_59,1_999,357
31,blue-collar,single,secondary,no,3,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,30_44,1_999,200
24,student,single,secondary,no,82,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,under_30,1_999,204
42,blue-collar,divorced,primary,no,28,yes,no,unknown,5,may,3,-1,0,unknown,no,no,,30_44,1_999,126
57,technician,married,secondary,no,792,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,45_59,1_999,65
42,blue-collar,married,unknown,no,408,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,30_44,1_999,107
51,admin.,married,secondary,no,531,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,45_59,1_999,267
57,retired,married,secondary,no,211,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,45_59,1_999,248
36,services,single,secondary,no,62,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,30_44,1_999,215
53,services,married,unknown,no,257,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,45_59,1_999,209
50,technician,married,secondary,no,1234,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,45_59,1000_plus,205
54,management,married,tertiary,no,313,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,45_59,1_999,83
55,blue-collar,married,secondary,no,89,yes,no,unknown,5,may,3,-1,0,unknown,no,no,,45_59,1_999,106
44,blue-collar,married,secondary,no,129,yes,yes,unknown,5,may,2,-1,0,unknown,no,no,,30_44,1_999,189
43,management,married,unknown,no,0,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,30_44,zero,105
56,admin.,married,secondary,no,353,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,45_59,1_999,106
54,technician,married,unknown,no,851,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,45_59,1_999,108
55,services,divorced,primary,no,96,yes,yes,unknown,5,may,2,-1,0,unknown,no,no,,45_59,1_999,311
37,services,divorced,secondary,no,398,yes,yes,unknown,5,may,2,-1,0,unknown,no,no,,30_44,1_999,214
33,admin.,single,tertiary,no,193,no,no,unknown,5,may,2,-1,0,unknown,no,no,,30_44,1_999,132
46,admin.,married,secondary,no,-358,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,45_59,negative,358
36,blue-collar,married,secondary,no,539,yes,yes,unknown,5,may,2,-1,0,unknown,no,no,,30_44,1_999,453
51,technician,single,secondary,no,0,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,45_59,zero,364
40,retired,single,primary,no,0,no,no,unknown,5,may,2,-1,0,unknown,no,no,,30_44,zero,136
42,blue-collar,married,secondary,no,490,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,30_44,1_999,386
51,blue-collar,married,secondary,no,0,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,45_59,zero,173
49,blue-collar,married,unknown,no,403,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,45_59,1_999,241
48,management,married,secondary,no,161,yes,no,unknown,5,may,3,-1,0,unknown,no,no,,45_59,1_999,224
32,technician,divorced,tertiary,no,2558,no,no,unknown,5,may,2,-1,0,unknown,no,no,,30_44,1000_plus,148
31,admin.,single,secondary,no,98,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,30_44,1_999,196
55,management,single,tertiary,no,115,no,no,unknown,5,may,4,-1,0,unknown,no,no,,45_59,1_999,111
40,blue-collar,single,secondary,no,436,yes,no,unknown,5,may,3,-1,0,unknown,no,no,,30_44,1_999,231
47,technician,married,tertiary,no,831,yes,no,unknown,5,may,3,-1,0,unknown,no,no,,45_59,1_999,316
57,technician,married,unknown,no,206,yes,no,unknown,5,may,3,-1,0,unknown,no,no,,45_59,1_999,216
41,blue-collar,married,secondary,no,290,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,30_44,1_999,240
48,blue-collar,married,secondary,no,1,no,no,unknown,5,may,3,-1,0,unknown,no,no,,45_59,1_999,669
42,blue-collar,married,unknown,no,57,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,30_44,1_999,425
30,blue-collar,single,secondary,no,-457,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,30_44,negative,143
58,management,single,tertiary,no,1387,yes,no,unknown,5,may,5,-1,0,unknown,no,no,,45_59,1000_plus,174
45,management,divorced,tertiary,no,24598,yes,no,unknown,5,may,3,-1,0,unknown,no,no,,45_59,1000_plus,313
49,blue-collar,married,secondary,no,30,yes,no,unknown,5,may,4,-1,0,unknown,no,no,,45_59,1_999,135
42,admin.,single,secondary,no,1022,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,30_44,1000_plus,146
53,technician,married,secondary,no,56,yes,yes,unknown,5,may,2,-1,0,unknown,no,no,,45_59,1_999,152
51,admin.,single,secondary,yes,-2,no,no,unknown,5,may,3,-1,0,unknown,no,no,,45_59,negative,402
32,services,single,secondary,no,121,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,30_44,1_999,213
41,blue-collar,single,secondary,no,842,yes,no,unknown,5,may,3,-1,0,unknown,no,no,,30_44,1_999,144
43,management,divorced,secondary,no,693,yes,no,unknown,5,may,3,-1,0,unknown,no,no,,30_44,1_999,124
40,blue-collar,divorced,secondary,no,-333,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,30_44,negative,183
50,blue-collar,married,primary,no,1533,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,45_59,1000_plus,325
34,management,married,tertiary,no,46,yes,no,unknown,5,may,4,-1,0,unknown,no,no,,30_44,1_999,39
53,services,married,unknown,no,18,no,no,unknown,5,may,2,-1,0,unknown,no,no,,45_59,1_999,503
45,technician,married,secondary,no,44,yes,no,unknown,5,may,4,-1,0,unknown,no,no,,45_59,1_999,95
39,blue-collar,married,primary,no,-100,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,30_44,negative,680
44,services,married,tertiary,no,510,yes,no,unknown,5,may,4,-1,0,unknown,no,no,,30_44,1_999,421
55,management,married,tertiary,no,685,yes,no,unknown,5,may,3,-1,0,unknown,no,no,,45_59,1_999,174
46,management,single,tertiary,no,187,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,45_59,1_999,113
45,blue-collar,married,secondary,no,66,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,45_59,1_999,808
34,admin.,married,secondary,no,560,yes,no,unknown,5,may,3,-1,0,unknown,no,no,,30_44,1_999,198
36,blue-collar,married,secondary,no,0,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,30_44,zero,195
59,unknown,divorced,unknown,no,27,no,no,unknown,5,may,3,-1,0,unknown,no,no,,45_59,1_999,347
31,admin.,single,secondary,no,12,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,30_44,1_999,208
44,blue-collar,single,secondary,no,34,yes,no,unknown,5,may,4,-1,0,unknown,no,no,,30_44,1_999,404
33,entrepreneur,single,tertiary,no,1068,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,30_44,1000_plus,396
40,blue-collar,married,secondary,no,211,yes,no,unknown,5,may,4,-1,0,unknown,no,no,,30_44,1_999,216
46,admin.,single,tertiary,no,377,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,45_59,1_999,98
48,management,married,tertiary,no,263,yes,no,unknown,5,may,2,-1,0,unknown,no,no,,45_59,1_999,350
42,services,married,secondary,no,1263,yes,no,unknown,6,may,2,-1,0,unknown,no,no,,30_44,1000_plus,114
27,services,married,secondary,no,8,yes,no,unknown,6,may,3,-1,0,unknown,no,no,,under_30,1_999,88
48,admin.,married,secondary,no,126,yes,yes,unknown,6,may,2,-1,0,unknown,no,no,,45_59,1_999,379
59,admin.,married,secondary,no,230,yes,no,unknown,6,may,3,-1,0,unknown,no,no,,45_59,1_999,190
46,technician,married,tertiary,no,841,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,45_59,1_999,158
38,admin.,divorced,secondary,no,308,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1_999,102
43,management,divorced,tertiary,no,1,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1_999,306
38,admin.,divorced,tertiary,no,86,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1_999,218
23,student,single,secondary,no,157,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,under_30,1_999,54
34,services,married,secondary,no,22,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1_999,344
38,admin.,married,secondary,no,46,yes,yes,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1_999,195
37,blue-collar,married,secondary,no,1293,no,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1000_plus,652
25,admin.,single,secondary,no,122,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,under_30,1_999,286
48,blue-collar,married,unknown,no,131,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,45_59,1_999,189
49,blue-collar,single,secondary,no,143,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,45_59,1_999,83
38,admin.,single,secondary,no,393,no,no,unknown,6,may,2,-1,0,unknown,no,no,,30_44,1_999,184
43,blue-collar,married,primary,no,98,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1_999,235
33,management,married,tertiary,no,0,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,zero,290
55,blue-collar,married,secondary,no,224,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,45_59,1_999,232
38,blue-collar,married,secondary,no,757,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1_999,133
49,services,married,secondary,no,245,yes,yes,unknown,6,may,1,-1,0,unknown,no,no,,45_59,1_999,318
40,management,married,secondary,no,8486,no,no,unknown,6,may,3,-1,0,unknown,no,no,,30_44,1000_plus,260
43,admin.,married,unknown,no,350,no,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1_999,437
38,blue-collar,married,secondary,no,20,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1_999,402
58,services,married,secondary,no,1667,yes,yes,unknown,6,may,1,-1,0,unknown,no,no,,45_59,1000_plus,85
57,technician,married,unknown,no,345,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,45_59,1_999,125
32,unemployed,married,secondary,no,10,yes,no,unknown,6,may,4,-1,0,unknown,no,no,,30_44,1_999,501
56,management,married,tertiary,no,830,yes,yes,unknown,6,may,1,-1,0,unknown,yes,no,,45_59,1_999,1201
58,blue-collar,divorced,unknown,no,29,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,45_59,1_999,253
60,retired,divorced,secondary,no,545,yes,no,unknown,6,may,1,-1,0,unknown,yes,no,,60_plus,1_999,1030
37,technician,married,tertiary,no,8730,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1000_plus,149
46,technician,divorced,tertiary,no,477,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,45_59,1_999,114
27,admin.,married,secondary,no,4,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,under_30,1_999,243
43,blue-collar,married,secondary,no,1205,yes,no,unknown,6,may,2,-1,0,unknown,no,no,,30_44,1000_plus,769
32,technician,single,secondary,no,0,yes,yes,unknown,6,may,3,-1,0,unknown,no,no,,30_44,zero,135
40,admin.,single,secondary,no,263,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1_999,231
38,admin.,married,secondary,no,1,no,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1_999,76
34,blue-collar,married,secondary,no,283,no,yes,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1_999,199
47,blue-collar,married,primary,no,206,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,45_59,1_999,152
42,housemaid,married,primary,no,17,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1_999,124
48,technician,married,secondary,no,141,yes,yes,unknown,6,may,1,-1,0,unknown,no,no,,45_59,1_999,424
29,self-employed,single,tertiary,no,16,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,under_30,1_999,43
50,services,married,secondary,no,206,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,45_59,1_999,154
52,technician,married,unknown,no,7,no,no,unknown,6,may,2,-1,0,unknown,no,no,,45_59,1_999,203
50,management,married,tertiary,no,0,no,no,unknown,6,may,1,-1,0,unknown,no,no,,45_59,zero,326
58,retired,married,tertiary,no,0,no,no,unknown,6,may,1,-1,0,unknown,no,no,,45_59,zero,393
46,blue-collar,divorced,primary,no,1927,yes,no,unknown,6,may,3,-1,0,unknown,no,no,,45_59,1000_plus,241
38,technician,married,secondary,no,284,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1_999,483
46,blue-collar,married,secondary,no,1660,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,45_59,1000_plus,259
32,services,single,secondary,no,406,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1_999,227
51,blue-collar,married,primary,no,230,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,45_59,1_999,673
39,admin.,single,secondary,no,-25,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,negative,576
48,admin.,married,secondary,no,182,yes,no,unknown,6,may,2,-1,0,unknown,no,no,,45_59,1_999,180
36,entrepreneur,married,tertiary,no,1169,yes,no,unknown,6,may,2,-1,0,unknown,no,no,,30_44,1000_plus,168
34,admin.,divorced,secondary,no,67,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1_999,90
40,technician,married,secondary,no,77,no,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1_999,505
43,unemployed,married,secondary,no,0,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,zero,245
52,blue-collar,divorced,primary,no,55,yes,yes,unknown,6,may,1,-1,0,unknown,no,no,,45_59,1_999,186
33,technician,married,secondary,yes,72,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1_999,623
49,management,single,tertiary,no,163,yes,no,unknown,6,may,3,-1,0,unknown,no,no,,45_59,1_999,496
32,management,single,tertiary,no,151,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1_999,118
39,admin.,single,secondary,no,113,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1_999,342
40,blue-collar,married,secondary,no,0,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,zero,225
38,technician,single,tertiary,no,9,yes,no,unknown,6,may,3,-1,0,unknown,no,no,,30_44,1_999,185
43,management,married,secondary,no,375,yes,no,unknown,6,may,2,-1,0,unknown,no,no,,30_44,1_999,196
39,services,married,secondary,no,1142,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1000_plus,276
54,blue-collar,married,primary,no,2102,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,45_59,1000_plus,76
38,technician,single,tertiary,no,4325,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1000_plus,87
40,blue-collar,married,secondary,no,217,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1_999,195
55,admin.,married,secondary,no,131,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,45_59,1_999,744
42,management,married,tertiary,no,1680,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1000_plus,765
39,blue-collar,married,secondary,no,0,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,zero,262
40,blue-collar,married,primary,no,46,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1_999,119
32,blue-collar,married,secondary,no,320,yes,no,unknown,6,may,2,-1,0,unknown,no,no,,30_44,1_999,198
55,admin.,married,secondary,no,183,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,45_59,1_999,150
45,blue-collar,married,secondary,no,39,no,no,unknown,6,may,1,-1,0,unknown,no,no,,45_59,1_999,241
35,management,single,tertiary,no,560,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1_999,181
58,technician,divorced,secondary,no,469,no,no,unknown,6,may,1,-1,0,unknown,no,no,,45_59,1_999,196
35,admin.,married,secondary,no,530,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1_999,149
49,services,married,primary,no,61,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,45_59,1_999,246
34,technician,single,tertiary,no,242,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1_999,112
36,blue-collar,married,secondary,no,139,yes,no,unknown,6,may,2,-1,0,unknown,no,no,,30_44,1_999,309
24,self-employed,single,secondary,no,0,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,under_30,zero,278
34,technician,married,secondary,no,367,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1_999,140
51,admin.,divorced,secondary,no,228,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,45_59,1_999,136
39,technician,single,unknown,no,45248,yes,no,unknown,6,may,1,-1,0,unknown,yes,no,,30_44,1000_plus,1623
50,self-employed,married,unknown,no,-84,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,45_59,negative,101
32,services,single,secondary,no,310,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1_999,144
42,blue-collar,married,unknown,no,132,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1_999,238
50,technician,married,secondary,no,797,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,45_59,1_999,354
40,services,married,secondary,no,71,no,no,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1_999,79
46,management,divorced,unknown,no,2,yes,no,unknown,6,may,1,-1,0,unknown,no,no,,45_59,1_999,187
37,management,married,tertiary,no,231,yes,yes,unknown,6,may,2,-1,0,unknown,no,no,,30_44,1_999,451
34,blue-collar,married,secondary,no,270,yes,yes,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1_999,159
44,blue-collar,married,secondary,no,274,yes,yes,unknown,6,may,1,-1,0,unknown,no,no,,30_44,1_999,409
40,admin.,single,secondary,no,-109,yes,yes,unknown,6,may,1,-1,0,unknown,no,no,,30_44,negative,170
37,technician,married,secondary,no,1,yes,no,unknown,6,may,1,-1,0,unknown,yes,no,,30_44,1_999,608
